title,img_url,product_link
"Ty Pennington Bleached Wood Candle Holder, 7""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124353053/ty-pennington-bleached-wood-candle-holder-7.jpg",https://www.athome.com//ty-pennington-bleached-wood-candle-holder-7/124353053.html
"Silver Metal Weave Lantern, 7""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124390526/silver-metal-weave-lantern-7.jpg",https://www.athome.com//silver-metal-weave-lantern-7/124390526.html
"Crosby St. Gold Beaker Taper Candle Holder, 10""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124394575/crosby-st.-gold-beaker-taper-candle-holder-10.jpg",https://www.athome.com//crosby-st.-gold-beaker-taper-candle-holder-10/124394575.html
"Crosby St. Gold Beaker Taper Candle Holder, 12""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124394576/crosby-st.-gold-beaker-taper-candle-holder-12.jpg",https://www.athome.com//crosby-st.-gold-beaker-taper-candle-holder-12/124394576.html
"Clear Dual Purpose Pillar & Taper Candle Holder, 5""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124220747/clear-dual-purpose-pillar-taper-candle-holder-5.jpg",https://www.athome.com//clear-dual-purpose-pillar-taper-candle-holder-5/124220747.html
"Natural Wooden Taper Candle Holder, 6""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124396278/natural-wooden-taper-candle-holder-6.jpg",https://www.athome.com//natural-wooden-taper-candle-holder-6/124396278.html
"Crosby St. Blue Wood Taper Candle Holder, 11""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124399832/crosby-st.-blue-wood-taper-candle-holder-11.jpg",https://www.athome.com//crosby-st.-blue-wood-taper-candle-holder-11/124399832.html
"Providence Branch Metal Candle Holder, 6""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124399774/providence-branch-metal-candle-holder-6.jpg",https://www.athome.com//providence-branch-metal-candle-holder-6/124399774.html
"Crosby St. White Marble Pillar Candle Holder, 5""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124394383/crosby-st.-white-marble-pillar-candle-holder-5.jpg",https://www.athome.com//crosby-st.-white-marble-pillar-candle-holder-5/124394383.html
"Metal Gold Candle Holder, 12""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124314153/metal-gold-candle-holder-12.jpg",https://www.athome.com//metal-gold-candle-holder-12/124314153.html
"Tracey Boyd Black Metal Lantern, 16""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124381419/tracey-boyd-black-metal-lantern-16.jpg",https://www.athome.com//tracey-boyd-black-metal-lantern-16/124381419.html
